UniProt	Concentration in g/L
F4ITW1_ARATH	0.0001141528130
SRC33_ARATH	0.0001141409449
TIM21_ARATH	0.0001140025751
F4JCC9_ARATH	0.0001139314787
PUM6_ARATH	0.0001139235819
A0A178VNP5_ARATH	0.0001138841058
O04551_ARATH	0.0001138446434
NU107_ARATH	0.0001138446434
BXL2_ARATH	0.0001138209726
A0A384LL86_ARATH	0.0001136672318
GDPD6_ARATH	0.0001136357210
MO2_ARATH	0.0001135766616
RUS6_ARATH	0.0001135491111
B1L_ARATH	0.0001134704321
A0A654G0E9_ARATH	0.0001134429073
AFB3_ARATH	0.0001133918076
PAPS1_ARATH	0.0001133839482
LCV3_ARATH	0.0001133839482
Q941E9_ARATH	0.0001133328751
PYRP2_ARATH	0.0001132896773
OFT35_ARATH	0.0001132896773
A0A654G8L5_ARATH	0.0001131719489
OPT7_ARATH	0.0001130425889
AIPP3_ARATH	0.0001129681760
BIG1_ARATH	0.0001129603459
CSTR4_ARATH	0.0001128625156
UBA1B_ARATH	0.0001128546929
HFA1B_ARATH	0.0001127843124
ACR3_ARATH	0.0001126749189
VA724_ARATH	0.0001126592999
TRNHD_ARATH	0.0001125929434
ALG6_ARATH	0.0001125851394
BSH_ARATH	0.0001124603477
A0A384LBG6_ARATH	0.0001124447584
A0A5S9WYQ3_ARATH	0.0001124291714
MIOX4_ARATH	0.0001124291714
F4K725_ARATH	0.0001124252749
FIS1B_ARATH	0.0001123629504
PEX6_ARATH	0.0001122850933
CID3_ARATH	0.0001122617467
SR30_ARATH	0.0001122345152
FUT13_ARATH	0.0001118849829
CEPR1_ARATH	0.0001118772279
RAC1_ARATH	0.0001118733506
Y5129_ARATH	0.0001118694734
VIP4_ARATH	0.0001118500896
Q9SUT4_ARATH	0.0001118074570
RP6L2_ARATH	0.0001117764617
SP1L4_ARATH	0.0001117648407
TBL24_ARATH	0.0001116680457
INH3_ARATH	0.0001116448274
A0A178V1T8_ARATH	0.0001115674680
A0A178U764_ARATH	0.0001115558687
KSG10_ARATH	0.0001115094835
PPR6_ARATH	0.0001114901621
A0A178UL61_ARATH	0.0001114283559
AGD3_ARATH	0.0001113936050
CRU4_ARATH	0.0001113357110
RT16_ARATH	0.0001113087040
Q9SRT8_ARATH	0.0001111891806
NEK5_ARATH	0.0001111506521
A0A1P8B196_ARATH	0.0001110928843
ALF4_ARATH	0.0001110736350
VP221_ARATH	0.0001110236025
LRKS1_ARATH	0.0001110082125
EREL1_ARATH	0.0001109351387
C3H30_ARATH	0.0001109197609
A0A384KDW9_ARATH	0.0001108813257
Q9LFU8_ARATH	0.0001108697978
A0A654GE27_ARATH	0.0001108121759
DPOD1_ARATH	0.0001107737780
LUP1_ARATH	0.0001107469074
HRD1B_ARATH	0.0001106586641
UGE2_ARATH	0.0001104938760
A0A654FBZ0_ARATH	0.0001104900466
PPR44_ARATH	0.0001104594165
HSPR2_ARATH	0.0001104402770
DF242_ARATH	0.0001103599273
MGP4_ARATH	0.0001102490643
Q8GXI5_ARATH	0.0001101650357
F4JUX3_ARATH	0.0001101115962
F4K8X8_ARATH	0.0001100963326
CP21B_ARATH	0.0001100391127
RING1_ARATH	0.0001098676316
ERG14_ARATH	0.0001098371740
CHER1_ARATH	0.0001097344421
BGNEM_ARATH	0.0001097192307
RENT3_ARATH	0.0001096964176
Q9LDK1_ARATH	0.0001096964176
RTM2_ARATH	0.0001096964176
PAL4_ARATH	0.0001096318062
CID12_ARATH	0.0001095216747
HIP13_ARATH	0.0001094951078
NFD5_ARATH	0.0001094723413
THOC2_ARATH	0.0001093206855
EML_ARATH	0.0001093168968
AOX1B_ARATH	0.0001091427585
ARID4_ARATH	0.0001091162835
A0A654EG87_ARATH	0.0001090860342
RBL3_ARATH	0.0001090633528
NSRA_ARATH	0.0001090557933
MEE14_ARATH	0.0001090293395
MDHC3_ARATH	0.0001090217824
ALA3_ARATH	0.0001089991143
CD48C_ARATH	0.0001089613446
SSC14_ARATH	0.0001089424647
A0A178WQL1_ARATH	0.0001088971662
TWIH_ARATH	0.0001088028549
A0A654FM67_ARATH	0.0001085881303
RGLG1_ARATH	0.0001084339414
2A5B_ARATH	0.0001084226679
C89A9_ARATH	0.0001082386996
A0A178UQA3_ARATH	0.0001082011934
CAOG1_ARATH	0.0001081711979
UBP8_ARATH	0.0001080850069
APX5_ARATH	0.0001079801714
A0A178WLW8_ARATH	0.0001079764292
A0A1P8B6A6_ARATH	0.0001079577199
A0A178UFH3_ARATH	0.0001078455323
ICP55_ARATH	0.0001077782758
A0A1P8BEL3_ARATH	0.0001077371952
A0A178UZJ7_ARATH	0.0001077035955
Y3739_ARATH	0.0001075059428
SWI3B_ARATH	0.0001074984913
A0A654G9E8_ARATH	0.0001072789046
A0A5S9WUE9_ARATH	0.0001072157172
Y3550_ARATH	0.0001071971397
B9DG15_ARATH	0.0001071897097
EML1_ARATH	0.0001071711367
UBP10_ARATH	0.0001071302875
F4JVU0_ARATH	0.0001071302875
GASA9_ARATH	0.0001070894539
LPP3_ARATH	0.0001070115421
CRCK3_ARATH	0.0001068003527
SLU7B_ARATH	0.0001067892491
TPR1_ARATH	0.0001066191372
4CL2_ARATH	0.0001065304907
A0A384KPV3_ARATH	0.0001065083406
Y4276_ARATH	0.0001064751241
A0A178V105_ARATH	0.0001064677441
RS162_ARATH	0.0001064124101
GMK3_ARATH	0.0001064124101
A0A178UA21_ARATH	0.0001063018284
NLE1_ARATH	0.0001062760426
A0A178UDU7_ARATH	0.0001061141032
POT4_ARATH	0.0001059744451
F4JSC0_ARATH	0.0001059230384
AAE2_ARATH	0.0001058973445
NIPA4_ARATH	0.0001058826650
A0A178W682_ARATH	0.0001058606496
XPOT_ARATH	0.0001058092981
Q9M1Q4_ARATH	0.0001057616370
SUN3_ARATH	0.0001056700412
RRP5_ARATH	0.0001056041413
A0A178WIY8_ARATH	0.0001055382826
F4IYK6_ARATH	0.0001055309675
EPN3_ARATH	0.0001054505348
KCS3_ARATH	0.0001054359173
EDR2_ARATH	0.0001053446036
SPS3_ARATH	0.0001052789067
AAT4_ARATH	0.0001052716096
C71BF_ARATH	0.0001052570168
NU160_ARATH	0.0001052023121
DF112_ARATH	0.0001050966302
C71BU_ARATH	0.0001050784199
Y6344_ARATH	0.0001050347281
A0A1P8BB64_ARATH	0.0001049910545
Y1357_ARATH	0.0001048892200
RECA3_ARATH	0.0001047221348
A0A178WMR8_ARATH	0.0001046858471
BBD2_ARATH	0.0001046314392
FRDA_ARATH	0.0001046278130
ASHR2_ARATH	0.0001044213280
Q9LJL8_ARATH	0.0001043851446
ARP_ARATH	0.0001043417411
A0A384KC26_ARATH	0.0001043417411
DF193_ARATH	0.0001042947409
PTBP1_ARATH	0.0001042694420
HR4_ARATH	0.0001042152505
GOS11_ARATH	0.0001041358206
A0A654ESW2_ARATH	0.0001041358206
SUT41_ARATH	0.0001041069520
RUS1_ARATH	0.0001040925208
ALFL6_ARATH	0.0001040744845
RNL_ARATH	0.0001040708776
A0A178WLV3_ARATH	0.0001040384212
CDPK6_ARATH	0.0001039879537
PP278_ARATH	0.0001039555233
GMK2_ARATH	0.0001037827315
Q0WUZ1_ARATH	0.0001037647489
CK2_ARATH	0.0001036497339
AHL9_ARATH	0.0001036389577
PER49_ARATH	0.0001036317743
RPP2A_ARATH	0.0001036138178
FPP6_ARATH	0.0001035815040
P2C07_ARATH	0.0001034738641
BBR_ARATH	0.0001034308395
PMEI7_ARATH	0.0001034093339
NP214_ARATH	0.0001032624986
A0A1P8B9H2_ARATH	0.0001032553412
U85A5_ARATH	0.0001031730672
WDR55_ARATH	0.0001031659160
POB1_ARATH	0.0001031480403
NUP96_ARATH	0.0001031373163
STR7_ARATH	0.0001030908587
ALDO3_ARATH	0.0001030765683
KDSRA_ARATH	0.0001030515648
RNE_ARATH	0.0001030301381
Q6NM69_ARATH	0.0001030194264
A0A1I9LLA0_ARATH	0.0001029837287
PAO3_ARATH	0.0001028981049
A0A178VV13_ARATH	0.0001028660143
NEK7_ARATH	0.0001028196789
SSL6_ARATH	0.0001027876128
A0A178URL9_ARATH	0.0001027626794
KO1_ARATH	0.0001027128307
A0A1P8AUI7_ARATH	0.0001026701225
PP216_ARATH	0.0001026132059
SCP27_ARATH	0.0001025954259
A0A7G2DUK6_ARATH	0.0001025669844
A0A1P8AQC9_ARATH	0.0001025385507
Q67Z79_ARATH	0.0001024994673
RIPK_ARATH	0.0001024817070
A0A5S9XMQ5_ARATH	0.0001024568478
IDN2_ARATH	0.0001023929519
SWI3D_ARATH	0.0001023823064
A0A654EVY9_ARATH	0.0001023468295
PRT6_ARATH	0.0001023113650
TIC_ARATH	0.0001023078192
A0A654GCI2_ARATH	0.0001022404727
FB330_ARATH	0.0001022085872
MUR3_ARATH	0.0001021944191
MOS1_ARATH	0.0001021625480
ATP23_ARATH	0.0001020811447
VCR_ARATH	0.0001020599197
CCT2_ARATH	0.0001020386992
A0A1P8BED8_ARATH	0.0001019962713
F4JB06_ARATH	0.0001019609282
O64567_ARATH	0.0001019503277
A0A1P8AY28_ARATH	0.0001019079365
A0A178UBZ6_ARATH	0.0001018726240
CRK6_ARATH	0.0001018090924
A0A654FUZ6_ARATH	0.0001018055640
A0A178WCI1_ARATH	0.0001017138692
A0A178UIL1_ARATH	0.0001017068192
Q84TH8_ARATH	0.0001016645293
GSTF4_ARATH	0.0001015448035
XTH19_ARATH	0.0001014674089
A0A1P8AQI9_ARATH	0.0001014533435
A0A178WB97_ARATH	0.0001014427958
Q9M9U3_ARATH	0.0001013725053
PMIR1_ARATH	0.0001013549404
U72D1_ARATH	0.0001012952421
O81047_ARATH	0.0001012250540
A0A654E7L6_ARATH	0.0001011794577
PP257_ARATH	0.0001009902777
A0A654ENZ5_ARATH	0.0001009867777
A0A654E849_ARATH	0.0001009412888
GDL59_ARATH	0.0001008888271
AB2C_ARATH	0.0001008154264
NAGS1_ARATH	0.0001008154264
Q9C819_ARATH	0.0001007595380
APF1_ARATH	0.0001007316054
UBC16_ARATH	0.0001007246234
A0A654F9E0_ARATH	0.0001006513423
AAAS_ARATH	0.0001005676576
A0A654FDQ4_ARATH	0.0001005432627
CAAT9_ARATH	0.0001005362939
GLGB3_ARATH	0.0001005362939
SDH7A_ARATH	0.0001004527049
A0A178UBF9_ARATH	0.0001004248573
Y2913_ARATH	0.0001003378835
Y1280_ARATH	0.0001003100678
IQM3_ARATH	0.0001003031151
F4HRQ9_ARATH	0.0001002961628
VQ22_ARATH	0.0001002718338
A0A178V4Q4_ARATH	0.0001002579341
FAS2_ARATH	0.0001001711049
Q9C9A1_ARATH	0.0001000739454
A0A384LDB3_ARATH	0.0001000080694
BGL25_ARATH	0.0000999942063
PR40C_ARATH	0.0000999179936
Q9LK52_ARATH	0.0000997519129
SDH4_ARATH	0.0000997449988
STR8_ARATH	0.0000997346287
THOC1_ARATH	0.0000997104358
LSD1_ARATH	0.0000995792056
Y1461_ARATH	0.0000995619514
GAMT2_ARATH	0.0000995205533
P2C16_ARATH	0.0000994826202
A0A1P8B9Z1_ARATH	0.0000994309166
A0A384L4L6_ARATH	0.0000993585767
F4IIN7_ARATH	0.0000992897304
A0A384LAY0_ARATH	0.0000992278096
FIP2_ARATH	0.0000992174932
Q66GM9_ARATH	0.0000991624906
ECT3_ARATH	0.0000991556174
MA656_ARATH	0.0000991487447
A0A654FYI9_ARATH	0.0000991453085
BH153_ARATH	0.0000991384365
STY8_ARATH	0.0000991040837
A0A178UNU4_ARATH	0.0000989359269
Q9ZUI4_ARATH	0.0000989290695
U71D1_ARATH	0.0000988091405
PARG2_ARATH	0.0000987577869
A0A7G2F6T1_ARATH	0.0000987440971
AHP5_ARATH	0.0000987338310
A0A178UR50_ARATH	0.0000987098809
HSCB_ARATH	0.0000987064600
OFT30_ARATH	0.0000985594706
RMI1_ARATH	0.0000985150751
YY1_ARATH	0.0000984536373
TAUE2_ARATH	0.0000983683707
SOBRL_ARATH	0.0000982695539
DIR21_ARATH	0.0000982627426
A0A178UXU6_ARATH	0.0000982593372
A0A1I9LP63_ARATH	0.0000981674341
A0A654F3U2_ARATH	0.0000980246447
VAP43_ARATH	0.0000979533278
PMTA_ARATH	0.0000978786706
A0A178W4U8_ARATH	0.0000978684945
A0A1P8B1L2_ARATH	0.0000978447543
CXIP4_ARATH	0.0000978413633
A0A178VTR6_ARATH	0.0000978413633
A0A1P8B3B0_ARATH	0.0000977972913
DPB4_ARATH	0.0000977837346
A0A178ULS4_ARATH	0.0000977227530
FDM1_ARATH	0.0000976719640
A0A178UJW7_ARATH	0.0000976651941
TRXO2_ARATH	0.0000975129960
Y1864_ARATH	0.0000974859634
A0A178V4S8_ARATH	0.0000974758282
A0A384KKH5_ARATH	0.0000974724500
A0A654EN74_ARATH	0.0000974555607
BGL19_ARATH	0.0000974184147
CALS3_ARATH	0.0000972396369
BAT1_ARATH	0.0000971419540
PRP16_ARATH	0.0000970443693
O64855_ARATH	0.0000970073800
RSH1C_ARATH	0.0000969737656
A0A654EZG3_ARATH	0.0000968998550
A0A654F6U6_ARATH	0.0000968058684
HS217_ARATH	0.0000966717600
ACL5_ARATH	0.0000966282147
ATG16_ARATH	0.0000966248659
A0A178VNT7_ARATH	0.0000966014274
FB292_ARATH	0.0000965913841
DIRL1_ARATH	0.0000965512212
A8MR06_ARATH	0.0000965445290
TF2B2_ARATH	0.0000964910082
MNMM_ARATH	0.0000964141240
DR111_ARATH	0.0000962772215
BGL33_ARATH	0.0000961605073
A0A1P8ARV9_ARATH	0.0000961405133
BOP1_ARATH	0.0000960938770
A0A178WHK2_ARATH	0.0000960872165
GGAP1_ARATH	0.0000960772266
SAC1_ARATH	0.0000959474528
BECN1_ARATH	0.0000958876164
FLA10_ARATH	0.0000958510680
PER21_ARATH	0.0000958012518
HDA2_ARATH	0.0000957780131
ARFB_ARATH	0.0000957580987
ELP2_ARATH	0.0000957182823
ADF6_ARATH	0.0000957016970
F4K8F9_ARATH	0.0000956685351
RS152_ARATH	0.0000955658061
WRK25_ARATH	0.0000955393133
Q9FHP0_ARATH	0.0000955293804
Q9M132_ARATH	0.0000955194485
IMPA6_ARATH	0.0000954995878
O80960_ARATH	0.0000954466463
EEN_ARATH	0.0000954334155
A0A1I9LMT6_ARATH	0.0000953738996
CSPLW_ARATH	0.0000953441556
A0A178WG02_ARATH	0.0000952483768
AUXI1_ARATH	0.0000952318729
A0A654F6Z5_ARATH	0.0000952186719
F4JP53_ARATH	0.0000951790798
GLGL4_ARATH	0.0000951329098
PDLP7_ARATH	0.0000950702864
4CL3_ARATH	0.0000950307560
A0A178W0M1_ARATH	0.0000949517445
CIPK8_ARATH	0.0000949517445
OFT27_ARATH	0.0000948169185
AOX1A_ARATH	0.0000947709242
SUC4_ARATH	0.0000945675032
F4JML2_ARATH	0.0000945609485
LPAAT_ARATH	0.0000945216299
A0A654EFC9_ARATH	0.0000945019767
RAF20_ARATH	0.0000944888769
XG113_ARATH	0.0000944037721
CKL8_ARATH	0.0000944037721
MAIL2_ARATH	0.0000943743306
RIR2A_ARATH	0.0000943056696
PP225_ARATH	0.0000942991330
ADRC1_ARATH	0.0000942631901
PPT2_ARATH	0.0000942076690
AUG3_ARATH	0.0000941978745
MKP1_ARATH	0.0000940902026
IDM2L_ARATH	0.0000940478203
STIP1_ARATH	0.0000938622150
SUT33_ARATH	0.0000937094477
A0A654FKK2_ARATH	0.0000937094477
Q94BY8_ARATH	0.0000936704832
NDBAA_ARATH	0.0000936347799
A0A1I9LP74_ARATH	0.0000936315348
OCP3_ARATH	0.0000934759033
MEM11_ARATH	0.0000934467511
BAD1_ARATH	0.0000934435126
WPP1_ARATH	0.0000934176081
A0A654GAV3_ARATH	0.0000934143706
Q9C6Z4_ARATH	0.0000933981845
SIS8_ARATH	0.0000933722926
A0A1I9LQ21_ARATH	0.0000933269991
MVD2_ARATH	0.0000933205304
A0A654G7W2_ARATH	0.0000933205304
A0A1P8AXY3_ARATH	0.0000932914267
SRK2I_ARATH	0.0000932591000
MA657_ARATH	0.0000932332467
A0A178UXQ3_ARATH	0.0000931718737
EDA30_ARATH	0.0000931654158
BLH2_ARATH	0.0000931331327
P2C42_ARATH	0.0000930911814
CRCK2_ARATH	0.0000930170062
MTND1_ARATH	0.0000929718850
A0A178VNK1_ARATH	0.0000929622190
Q9C584_ARATH	0.0000929525541
TIO_ARATH	0.0000928978049
A0A1P8AXD2_ARATH	0.0000928849274
A0A178UBC1_ARATH	0.0000928720517
5MMP_ARATH	0.0000928623961
TET3_ARATH	0.0000928591778
Q0WV86_ARATH	0.0000927916190
A0A384L5T1_ARATH	0.0000927016172
GRS10_ARATH	0.0000926984044
SBT22_ARATH	0.0000926759184
A0A1I9LQB8_ARATH	0.0000926694948
CPY57_ARATH	0.0000926149123
BIODA_ARATH	0.0000925314954
PUP18_ARATH	0.0000924225251
A0A384KCV4_ARATH	0.0000923520833
CXE11_ARATH	0.0000923232817
RDR4_ARATH	0.0000923104839
RCF3_ARATH	0.0000922784970
RGLG5_ARATH	0.0000922529156
GGLO3_ARATH	0.0000922273412
C3H42_ARATH	0.0000922209487
A0A178W847_ARATH	0.0000922017739
HRD1A_ARATH	0.0000921634362
BRTL1_ARATH	0.0000920995755
A0A178VRY6_ARATH	0.0000920963836
GET1_ARATH	0.0000920963836
BRX12_ARATH	0.0000920357591
A0A178VQG2_ARATH	0.0000919911139
A0A1P8BER5_ARATH	0.0000919560507
PMI2_ARATH	0.0000918636755
RLP24_ARATH	0.0000918413919
PP372_ARATH	0.0000916728488
CNX2_ARATH	0.0000916220287
A0A178WMX1_ARATH	0.0000915490241
PP330_ARATH	0.0000915014437
A0A384KG92_ARATH	0.0000914982726
TAF4B_ARATH	0.0000914253666
WHY2_ARATH	0.0000914031894
A0A178U9V9_ARATH	0.0000913968540
A0A654GDG7_ARATH	0.0000913905191
Q9SQR8_ARATH	0.0000912860561
A0A1R7T3G9_ARATH	0.0000912259650
GL32_ARATH	0.0000912133193
BAHD1_ARATH	0.0000912006753
OE64M_ARATH	0.0000911469580
ATG4B_ARATH	0.0000911343232
A0A1P8AU61_ARATH	0.0000911059013
ADF5_ARATH	0.0000909954562
PP264_ARATH	0.0000908945949
ZHD9_ARATH	0.0000907089250
A0A1I9LQZ4_ARATH	0.0000906869215
A0A654F7L8_ARATH	0.0000906774931
A0A384LE11_ARATH	0.0000906680657
KTI3_ARATH	0.0000905550129
WNK1_ARATH	0.0000905236343
PUP14_ARATH	0.0000903950960
A0A654G680_ARATH	0.0000903888305
CCC1_ARATH	0.0000903355913
GIF2_ARATH	0.0000902761258
MPP10_ARATH	0.0000901948154
IRX9H_ARATH	0.0000901448147
PUB41_ARATH	0.0000901167014
Q9FKN5_ARATH	0.0000900792307
DER22_ARATH	0.0000900605012
Q94AE4_ARATH	0.0000900386551
A0A178U8E0_ARATH	0.0000900386551
A0A5S9XPZ1_ARATH	0.0000899482060
F4JTD2_ARATH	0.0000899170377
ADH1_ARATH	0.0000897489156
IQD32_ARATH	0.0000897426949
U76C5_ARATH	0.0000897240353
RNZ3_ARATH	0.0000897022708
ALMT5_ARATH	0.0000897022708
A0A178UE06_ARATH	0.0000896805115
VSR7_ARATH	0.0000896525431
A0A1P8AZZ0_ARATH	0.0000896028429
CXE8_ARATH	0.0000894818142
Q0WVF7_ARATH	0.0000894725111
SMXL2_ARATH	0.0000894570080
A0A178W3Q6_ARATH	0.0000894384079
U71B2_ARATH	0.0000893981209
A0A1P8AW51_ARATH	0.0000893454653
A0A5S9XFK8_ARATH	0.0000893392725
A0A1P8AVE9_ARATH	0.0000893206969
A0A178WMH3_ARATH	0.0000892990302
A0A1P8B3W2_ARATH	0.0000892959353
POT7_ARATH	0.0000892649931
A0A384KBE6_ARATH	0.0000891691402
A0A1P8AML9_ARATH	0.0000891598696
F4IK85_ARATH	0.0000891289745
SKI16_ARATH	0.0000890733903
DAD2_ARATH	0.0000889962475
PPR29_ARATH	0.0000889314992
ADRC2_ARATH	0.0000888791184
A0A384KW92_ARATH	0.0000888637182
CSLA9_ARATH	0.0000888452414
A0A178UQN1_ARATH	0.0000887929114
E1314_ARATH	0.0000887283110
R47CP_ARATH	0.0000887221611
ZDHC9_ARATH	0.0000886207482
A0A178UF43_ARATH	0.0000885255871
F4IDB3_ARATH	0.0000885041133
Q9FMN3_ARATH	0.0000885041133
HMA7_ARATH	0.0000884734454
IX10L_ARATH	0.0000884274635
NU4LC_ARATH	0.0000883876319
DRB4_ARATH	0.0000882835416
F4I9U2_ARATH	0.0000882713038
A0A384L449_ARATH	0.0000882346004
A0A178VQH0_ARATH	0.0000882131972
A0A654FBJ9_ARATH	0.0000881917991
PSAD2_ARATH	0.0000881459636
MYO5_ARATH	0.0000880879395
A0A654F9B7_ARATH	0.0000880757288
MCM6_ARATH	0.0000880604677
ACBP3_ARATH	0.0000880269027
ARID1_ARATH	0.0000879659083
PMI12_ARATH	0.0000879567628
RDM4_ARATH	0.0000879080027
DET2_ARATH	0.0000879019096
MCMBP_ARATH	0.0000878318692
CCT15_ARATH	0.0000878044773
A0A384KQF0_ARATH	0.0000877405960
A0A654FNL9_ARATH	0.0000877405960
FAH1_ARATH	0.0000876889167
F4IMY0_ARATH	0.0000876129729
GR1_ARATH	0.0000874612827
S8H_ARATH	0.0000874491588
PP135_ARATH	0.0000874279461
UBC23_ARATH	0.0000874158268
PDF2_ARATH	0.0000874158268
A0A178WED0_ARATH	0.0000874006802
A0A178UEB8_ARATH	0.0000873643388
RFC1_ARATH	0.0000873613110
A0A1P8B6A9_ARATH	0.0000873249860
PHF1_ARATH	0.0000873068292
PRS8B_ARATH	0.0000873038034
OSB3_ARATH	0.0000872372630
F4JYU0_ARATH	0.0000871284880
PPR35_ARATH	0.0000871133911
A8MQJ2_ARATH	0.0000870681160
LCBK1_ARATH	0.0000870319129
A0A1P8AVI5_ARATH	0.0000869776365
Q9M3D0_ARATH	0.0000867939515
TPS10_ARATH	0.0000867849278
A0A384L5I8_ARATH	0.0000867187828
ICR3_ARATH	0.0000866797208
A0A178UVJ1_ARATH	0.0000866286663
ODBB1_ARATH	0.0000866256641
SGS3_ARATH	0.0000866016497
A0A654GE44_ARATH	0.0000866016497
A0A1P8AMH3_ARATH	0.0000865866440
A0A178WMK6_ARATH	0.0000865776419
FAO4B_ARATH	0.0000865176517
ING2_ARATH	0.0000864756832
F4K958_ARATH	0.0000864487142
GASAA_ARATH	0.0000864367307
F4JI90_ARATH	0.0000863948016
A0A654EC77_ARATH	0.0000863768381
VIP5_ARATH	0.0000863708511
A0A178WDZ3_ARATH	0.0000863528927
NCS1_ARATH	0.0000863169870
B561C_ARATH	0.0000862691360
RSA1_ARATH	0.0000862541880
A0A384L618_ARATH	0.0000862452204
A0A178WLH1_ARATH	0.0000862392426
XYLL1_ARATH	0.0000861914346
MCA9_ARATH	0.0000861884475
A0A178WFV1_ARATH	0.0000861406677
NET1D_ARATH	0.0000860839636
AFB2_ARATH	0.0000860809803
FLZ6_ARATH	0.0000859915266
Q6NPS1_ARATH	0.0000859438560
ELP5_ARATH	0.0000859319425
A0A384LLN8_ARATH	0.0000858932349
A0A178V036_ARATH	0.0000857861358
A0A5S9WNR2_ARATH	0.0000857772169
FBT5_ARATH	0.0000857772169
CSLB3_ARATH	0.0000857266939
A0A1P8AUT1_ARATH	0.0000856910486
CEPR2_ARATH	0.0000856346405
A0A178WB41_ARATH	0.0000856079338
A0A654G0V4_ARATH	0.0000855782695
BRIZ2_ARATH	0.0000855604759
Q9FGI9_ARATH	0.0000855100806
A0A178W4H2_ARATH	0.0000855011904
DERL1_ARATH	0.0000854923012
KTI6_ARATH	0.0000854597151
A0A5S9WXP4_ARATH	0.0000854567533
UBP5_ARATH	0.0000854301021
BSK6_ARATH	0.0000853916206
PAC_ARATH	0.0000853087963
TYRA1_ARATH	0.0000852940147
AHL15_ARATH	0.0000852555945
A0A5S9WTY4_ARATH	0.0000851847103
BLH4_ARATH	0.0000851197850
GAUTD_ARATH	0.0000850932389
ADT3_ARATH	0.0000850313302
F4HQA2_ARATH	0.0000849724114
JMJ21_ARATH	0.0000849517994
MENE_ARATH	0.0000849400234
A0A178W2G6_ARATH	0.0000849223625
AP1S2_ARATH	0.0000849076478
SCP9_ARATH	0.0000848164739
TOP3B_ARATH	0.0000847870839
A0A5S9YA62_ARATH	0.0000846520207
NAKR1_ARATH	0.0000846197549
KN14M_ARATH	0.0000845699137
A0A384L2X5_ARATH	0.0000844264181
Q8GYN8_ARATH	0.0000843562234
YZR3_ARATH	0.0000843386838
F4I5G3_ARATH	0.0000843240703
A0A178WKX4_ARATH	0.0000842452010
GSTFC_ARATH	0.0000841401568
UN933_ARATH	0.0000841226622
LAC4_ARATH	0.0000840235946
PATL5_ARATH	0.0000840235946
A0A178VXQ0_ARATH	0.0000839595542
A0A178WK66_ARATH	0.0000839304611
DRL42_ARATH	0.0000839304611
PAH1_ARATH	0.0000839042859
GGPPA_ARATH	0.0000838170942
WIP3_ARATH	0.0000837677258
A0A1P8B3Y5_ARATH	0.0000837270913
CFM3B_ARATH	0.0000836574780
GDL71_ARATH	0.0000836516795
Q8W465_ARATH	0.0000836487805
A0A654EWZ5_ARATH	0.0000836400838
U73C5_ARATH	0.0000836371851
MIP2_ARATH	0.0000836342865
TCP23_ARATH	0.0000835908196
A0A1I9LQF4_ARATH	0.0000835589583
Q9M8M9_ARATH	0.0000835560624
ADHL6_ARATH	0.0000835531666
MCM5_ARATH	0.0000835271091
NPC1_ARATH	0.0000835242143
IPYR3_ARATH	0.0000834865913
A0A1P8BGV2_ARATH	0.0000833767136
GDL90_ARATH	0.0000832265888
IRX15_ARATH	0.0000832092841
CYC2_ARATH	0.0000831718030
AEE9_ARATH	0.0000831660382
BLI_ARATH	0.0000830853725
A0A654EMR9_ARATH	0.0000830709761
Q9LML3_ARATH	0.0000830594608
PPR1_ARATH	0.0000830220472
LCV1_ARATH	0.0000828984144
TAUE4_ARATH	0.0000828897957
Q9SV23_ARATH	0.0000828065280
SD25_ARATH	0.0000827548867
ZHD8_ARATH	0.0000825429218
LYK3_ARATH	0.0000825314797
Y2433_ARATH	0.0000825143196
CRPM1_ARATH	0.0000824971630
SRGT1_ARATH	0.0000824885860
PLP9_ARATH	0.0000824485720
SCRK5_ARATH	0.0000824314291
A0A1P8B994_ARATH	0.0000823343532
Q94B03_ARATH	0.0000823001184
SYP21_ARATH	0.0000822174432
SSL11_ARATH	0.0000821149273
CSLD5_ARATH	0.0000820807838
SAG21_ARATH	0.0000820637173
BZP25_ARATH	0.0000820182241
A0A1P8AXF1_ARATH	0.0000820040127
ATA15_ARATH	0.0000819869622
GLYC5_ARATH	0.0000819159567
RZ1B_ARATH	0.0000819131178
BH003_ARATH	0.0000818705454
SEI2_ARATH	0.0000817854672
INVB_ARATH	0.0000817656283
KN14E_ARATH	0.0000817344626
A0A1P8B0P5_ARATH	0.0000816551855
RH30_ARATH	0.0000816184044
A0A654GCH3_ARATH	0.0000816127472
RRP41_ARATH	0.0000815307625
HMGB1_ARATH	0.0000815307625
PP14_ARATH	0.0000814855647
F4K0Y5_ARATH	0.0000814149935
E2FD_ARATH	0.0000813726800
A0A178UDQ1_ARATH	0.0000813360262
NIC2_ARATH	0.0000812993888
A0A654FWR0_ARATH	0.0000812120894
ALDO2_ARATH	0.0000811305072
MED25_ARATH	0.0000811023943
GG1_ARATH	0.0000810995836
PTR9_ARATH	0.0000810461979
A0A384KN73_ARATH	0.0000810377718
RIR1_ARATH	0.0000810209222
ATS3_ARATH	0.0000809816202
SRS2L_ARATH	0.0000809619763
A0A178WF55_ARATH	0.0000809255074
CSK2D_ARATH	0.0000809170939
Y3206_ARATH	0.0000808974657
A0A178WMD0_ARATH	0.0000808554212
NUDT9_ARATH	0.0000808330064
